sequence,status,pipeline_success,matched_poses,time_coverage,ate_rmse_se3_m,ate_mean_se3_m,baseline_ate_rmse_se3_m,tw_ate_rmse_se3_m,enhancement_frames,enhancement_processed_frames,enhancement_mean_inference_seconds,mean_input_intensity,mean_output_intensity,bnr_frames,frames_with_bnr_removal,enhanced_features_before,enhanced_features_removed,reduction_vs_baseline_pct,reduction_vs_tw_pct
V1_03_difficult,complete,True,995,0.9338919977909476,0.20973019301618828,0.1941808473458998,0.2505984771310602,0.2804728289606398,2149,2149,0.0057404032108017925,114.5655176019421,157.51039210443213,1072,233,62939,680,16.308273131882707,25.22263429459657
