sequence,status,pipeline_success,matched_poses,time_coverage,ate_rmse_se3_m,ate_mean_se3_m,baseline_ate_rmse_se3_m,tw_ate_rmse_se3_m,enhancement_frames,enhancement_processed_frames,enhancement_mean_inference_seconds,mean_input_intensity,mean_output_intensity,bnr_frames,frames_with_bnr_removal,enhanced_features_before,enhanced_features_removed,reduction_vs_baseline_pct,reduction_vs_tw_pct
V1_03_difficult,complete,True,983,0.9236499085643659,0.14477224222158883,0.12272840208891604,0.2505984771310602,0.2804728289606398,2149,2149,0.007893654350925925,114.5655176019421,162.87298095157652,1072,88,72686,212,42.229400641618994,48.38279245869286
