sequence,status,pipeline_success,matched_poses,time_coverage,ate_rmse_se3_m,ate_mean_se3_m,baseline_ate_rmse_se3_m,tw_ate_rmse_se3_m,enhancement_frames,enhancement_processed_frames,enhancement_mean_inference_seconds,mean_input_intensity,mean_output_intensity,bnr_frames,frames_with_bnr_removal,enhanced_features_before,enhanced_features_removed,reduction_vs_baseline_pct,reduction_vs_tw_pct
V1_03_difficult,complete,True,995,0.9338919977909476,0.19489212108637982,0.17024438778802115,0.2505984771310602,0.2804728289606398,2149,2149,0.0049593768264319235,114.5655176019421,162.64414167179234,1071,102,73426,258,22.229327441421994,30.513011970321717
